Ambiance, food music are all mind blowing. Hostess Barnali was great she is caring and helping us in choosing yummy food. She is so jolly. We felt like home. Thank you. The view from restaurant was awsm. So we will visit again.	5	6/21/2018 0:34	recommandé	Taqueria El Paso	Hospitality and service: 3	2018-09-10	Cochinita Pibil;Chile Rellenos;Steak frites	58.58	14	16	Zoé Brown	Avis offensant
Great ambiance and food. Hostess Barnali is awsm. She had helping us in choosing the food and she is so caring. Overall a wonderful experience.	5	6/21/2018 0:14	recommandé	Le Jardin de Chine	Hospitality and service: 3	2019-02-13	Miso Soup;Miso Soup;Tom Yum	54.52	12	15	Maxime Mendes	Avis mensonger
Would not like to even give 1* as Service was pathetic. Staff was appearing to be busy and had no courtesy to attend our table in the centre of the restaurant. Starters were served after main dish though they were ordered much before. One of the staff half served a dish to a couple of guests on our table and hopped to other table without finishing her task without any apology. We had to keep on asking for a dish (Sushi) which was ordered 90 mins. before it was served. Noisy place...	1	6/20/2018 8:21	à éviter d'urgence	La Friterie Belge	Hospitality and service: 2	2018-08-03	Waterzooi de poulet;Moules-frites;Anguilles au vert	48.87	16	19	Marius Liu	Avis offensant
Table was not clean and there were stains on it, obviously not a 5 start standard. Food was ok ok not something great with limited variety on menu. Service was below average as they were not prompt I had to wait every time to get something served on the plate or need to call them and ask to serve. On a whole the experience was very poor. Nothing great when I visited with my wife for dinner.	2	6/11/2018 12:56	déconseillé	Le Café des Artistes	Hospitality and service: 4	2018-11-10	Clafoutis aux cerises;Waterzooi de poulet;Steak frites	59.36	8	10	Arthur Sánchez	Avis mensonger
Great place, good music and late night hours. Wanna party after 11pm - zega is the place.There is a rooftop to chill on and the club to dance at. Crowd is amazing and perfect for after hours party.	4	6/7/2018 0:42	recommandé	Le Chat Noir	Delivery: 3	2018-12-14	Carbonnade flamande;Lapin à la Kriek	29.19	11	13	Éva Garcia	Avis offensant
Very nice and cozy place. Great place for sushi and chicken starters. Vegetarian do not have much options though. We ordered “prawns tempura maki” and “dragon sushi”, both were amazing. Mock tails have a very limited menu (but that’s how it is :D) The staff is very friendly and accommodating. Ambiance is cool. Good music and they have private seating sections too. This place is open until late night, hence, giving a little levy on time. They have a nice terrace (city view) which is open for everyone. Do visit this place if you want to try some amazing “sushis”.	4	6/6/2018 16:31	recommandé	Le Cercle des Gourmets	Hospitality and service: 0	2018-08-04	Waterzooi de poulet;Chicons au gratin;Lapin à la Kriek	29.68	14	15	Julia Chen	Avis offensant
Nice plan, great Asian food.Amazing and hospitable people.Good ambience.We went here for a group dinner with 25 people, the staff was very nice and courteous.The food was nice.	4	6/5/2018 22:03	recommandé	Au Bon Pain	Hospitality and service: 2	2019-02-14	Navarin d'agneau;Sopes	33.48	11	13	Thomas Pham	Avis offensant
Late night place. Open till 4am. Food was okayish. Nothing great about the place apart from the fact that it's open late night and serves booze.Ambience: 3.5Service: 5Price: 3 very expensive (not worth it)Taste: 3Food quantity: 3We ordered kung pao chicken, homemade icecream, beers and some rice.	3	6/1/2018 0:15	déconseillé	Le Petit Café	Hospitality and service: 1	2018-10-11	Crème brûlée;Galette complète;Gratin Dauphinois	42.8	20	23	Matteo Lefevre	Avis offensant
There are places that deserve a 5 star but they're worth a single visit. This one's different. The restaurant experience was 5 star indeed and deserves multiple visits. The food taste and quality exceeded the expectations. The presentation was great. Nice and courteous waiting with quick service.However, the security of the hotel (Sheraton) in which this marvellous diner was in, did not know that the hotel even had a restaurant called Zega. Also, there's no elevator from the underground parking space.It was a 5 star experience for the restaurant, the ambience and the food. But I cannot say the same for the convenience at the main entrance.Anyway. It's a must visit. I apologise for the 4 stars it easily deserves a 5. But, I really had no choice based on the inconvenience at the entrance.	4	5/28/2018 22:20	recommandé	Le Café du Commerce	Delivery: 1	2019-05-19	Galette complète;Choucroute garnie	34.73	10	12	Emma Richard	Avis mensonger
Wow zega! You people are best in city. Rock ice, innovations in cocktails attract me all the time.. thank you so much for giving me surprise all the time..	5	5/28/2018 0:52	déconseillé	Le Bistrot de la Mer	Hospitality and service: 3	2019-04-18	Salade Lyonnaise;Galette complète	48.8	9	12	Thibault Pinto	Avis mensonger
If there is one place where one can get good food, excellent service, a beautiful ambience without the snootyness of a 5 star, it would be zega. We visit this place often esp at night. Pradeepto the bartender is v creative and makes some excellent drinks..based on your preferences (in addition to what's on the menu). Definitely worth a try!	5	5/27/2018 6:30	recommandé	Le Temple de la Wok	Hospitality and service: 3	2019-01-10	Sushi;Satay;Miso Soup	37.25	14	15	Sarah Ortega	Avis mensonger
Favorite placeA very good place,to hangout with a late night barStaffs here are really amazing helpful an very friendly,,, food are delicious,,	5	5/16/2018 17:30	recommandé	Le Jardin de Chine	Hospitality and service: 2	2019-03-13	Bulgogi;Bulgogi;Spring Rolls	25.18	13	16	Chloé daSilva	Avis offensant
We've been here a few times and quite like the pan Asian fare. The service is also prompt. The view of the financial district is great especially in the evening so go for window seating	4	5/3/2018 14:56	recommandé	Chez André	Hospitality and service: 3	2018-06-04	Stoofvlees;Boulets à la liégeoise	23.3	8	10	Rayan Miller	Avis offensant
Nice place.. it's in 10th floor.. love it!! Have very less options for indian cuisine. Had tasty dimsums and chicken chilli as starters. Wish there was some live music on weekdays..	4	4/26/2018 20:17	recommandé	Le Bistrot Asiatique	Hospitality and service: 2	2018-07-04	Gyoza;Satay	44.91	11	12	Nolan Marchand	Avis mensonger
A very modern restaurant with excellent ambience, service, food and music. They take hospitality to the next level by treating every customer like a king. No restaurant even comes close to this. Nothing to complaint really... so 5 stars to them.	5	4/22/2018 18:22	recommandé	Le Bistrot de Bruxelles	Hospitality and service: 1	2019-02-22	Boulettes à la sauce tomate	28.06	9	10	Elisa Michel	Avis offensant
Love this place & there food is great , good place to hangout after 12:00 am midnight roof top is so peaceful at night I will visit this place again in future	4	4/21/2018 14:54	recommandé	Le Jardin de Chine	Delivery: 0	2019-03-30	Spring Rolls;Bulgogi	29.1	11	13	Elise Gautier	Avis offensant
We went for a family dinner on 15th April. Being a 5 star restaurant some basic amenities were missing which you can easily get in any local drive in or a dhaba. Noone was there at the gate for the valet and we had to wait for almost 7-8 min, whereas in any other 5 star, a person opens the door for the lady and help with the a smooth entry. However we went inside and opted for a buffet. The food spread was very good however, few of them were cold(roast chkn and fish tikka). The fish tikka wasnt there for quite sometime and even after asking for refill it came very late and by that time we were approaching for the dessert. The most annoying thing was the on the table service. The table wasnt ready when we were seated. We had to ask for napkin, spoon, fork and even for a glass of water. Multiple times. The empty plates were not even cleared until we went to find the guy and then ask him to clean. The taste of the food was good though and thats the only reason for me giving a 3 star.	3	4/17/2018 15:55	déconseillé	Le Château de Cuisine	Hospitality and service: 3	2018-05-08	Canard à l'orange;Blanquette de lotte;Pot-au-feu	67.27	15	18	Noé Vásquez	Avis mensonger
Went to zega for our first wedding anniversary-thoroughly loved it. The staff is super friendly and the food and drinks were amazing.Special shoutout to the cocktails- tasty as hell!Definitely going back here again!	5	4/15/2018 18:54	recommandé	Le Café de Paris	Hospitality and service: 5	2018-10-18	Gratin Dauphinois;Pâté en croûte;Galette complète	49.72	9	10	Laure Sanchez	Avis mensonger
Zega is just the right place if you're a fan of Asian food.I keep asking for the kimchi :)Nothing can go wrong with your order here just feel free and order whatever your heart permits and your tongue ask for it.Everyone offers you great service especially Kirti (the pretty girl in her suit I hope am recalling her name correctly)Namaste from Aditi 🙏	5	4/12/2018 20:50	recommandé	Cantina del Sol	Delivery: 5	2019-03-27	Sopes;Cochinita Pibil;Chile Rellenos	35.45	13	14	Sarah Silva	Avis offensant
Had been there for lunch on a Friday afternoon. they have a very cosy atmosphere with a wonderful view of the Gachibowli Road from atop the 10th floor. Their food was something that we thoroughly enjoyed. we had their awesome tyangra style hakka fired prawns which was sweet and mildly spicy. there were about 6 chunky prawns in a plate. Their Maki salmon sushi was great as well if not the best. Then we had the Chinese barbecue Pork belly ribs which was chunky, succulent and juicy. in short, we had a really great meal and look forward to a second visit there soon.	4	4/10/2018 23:11	recommandé	Chez André	Hospitality and service: 3	2018-10-16	Boulets à la liégeoise	12.51	9	12	Julien Duarte	Avis offensant
Beautiful place to hangout with friends and best thing about this place is amazing food and their great service and killer view from roof top	5	4/9/2018 19:14	déconseillé	La Friterie Belge	Hospitality and service: 5	2019-01-17	Croquettes aux crevettes;Anguilles au vert;Anguilles au vert;Anguilles au vert	89.6	17	18	Gabriel Legrand	Avis offensant
Great place to dine..... The sushis are awesome and the ambience is the best you can get.... dj plays some nice tracks staff is corteous Deepak helped me in selecting the cocktail. believe me Nirvana is the best zega cocktailBest tym to visit late nyt	5	3/21/2018 0:59	recommandé	Le Moulin à Vent	Hospitality and service: 5	2018-11-16	Poulet basquaise;Brandade de morue;Tournedos Rossini;Tournedos Rossini	76.75	9	12	Rayan Blanc	Avis offensant
Great place to hangout with friends. Some of the best Asian food you can get in this area. I really like the Kung Pao chicken and their signature lamb chops. Cost is a little on the higher side but well worth it.	4	3/17/2018 19:19	recommandé	El Mariachi	Hospitality and service: 2	2018-08-18	Mole Poblano	28.68	11	14	Cléa Vidal	Avis offensant
Nice place for a dinner date.Food is good, Ambience is good, Service is Good.Tried thai, taste was good, wasn’t click worthy, no complaints though.	4	3/11/2018 22:18	recommandé	La Maison du Pho	Hospitality and service: 0	2018-10-22	Kung Pao Chicken;Miso Soup;Dim Sum;Tom Yum	92.38	7	8	Pauline Ferreira	Avis offensant
